,PERIOD,PRIMARY_LABEL,SECONDARY_LABEL,ACCOUNT,CATEGORY,SUBCATEGORY,BASE_TOKEN_ADDRESS,VALUE_BASE_TOKEN,VALUE_USD,TOKEN_PRICE,QTY,QTY_USD,LAG_QTY,LAG_PRICE
315,2021-10-12T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,211.22357998190907,737651.8838992215,3492.28,1369096.769983965,4781269267.8796015,1368885.5464039831,3518.22
316,2021-10-13T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,202.94837715309117,728479.1408234775,3589.48,1369299.718361118,4915073953.062866,1369096.769983965,3492.28
317,2021-10-14T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,196.5640642001329,735055.2493576811,3739.52,1369496.282425318,5121258738.055125,1369299.718361118,3589.48
318,2021-10-15T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,208.02545517592577,804648.7013841361,3868.03,1369704.307880494,5298057354.010987,1369496.282425318,3739.52
319,2021-10-16T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,210.222103366908,806479.2595885365,3836.32,1369914.529983861,5255430509.6676855,1369704.307880494,3868.03
320,2021-10-17T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,194.18499041287416,743668.3159342802,3829.69,1370108.7149742737,5247091644.649826,1369914.529983861,3836.32
321,2021-10-18T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,178.11372897676034,667641.5016964885,3748.4,1370286.8287032505,5136383148.711265,1370108.7149742737,3829.69
322,2021-10-19T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,207.44202334595607,802537.1789792005,3868.73,1370494.2707265965,5302072299.988106,1370286.8287032505,3748.4
323,2021-10-20T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,210.1145460130112,867254.092105084,4127.53,1370704.3852726095,5657623471.344254,1370494.2707265965,3868.73
324,2021-10-21T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,210.406649557116,858882.0475586432,4082.01,1370914.7919221667,5596087889.774204,1370704.3852726095,4127.53
325,2021-10-22T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,210.8428703162528,835730.5356447502,3963.76,1371125.634792483,5434812946.165052,1370914.7919221667,4082.01
326,2021-10-23T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,210.78895855101857,869670.9773002068,4125.79,1371336.423751034,5657846103.747779,1371125.634792483,3963.76
327,2021-10-24T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,211.45232761785888,861759.1595436507,4075.43,1371547.876078652,5589647360.607221,1371336.423751034,4125.79
328,2021-10-25T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,210.96725625905876,891370.4124555246,4225.16,1371758.8433349112,5795900594.504933,1371547.876078652,4075.43
329,2021-10-26T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,211.153832012977,905011.6586225798,4286.03,1371969.9971669242,5880304566.957352,1371758.8433349112,4225.16
330,2021-10-27T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5011.52218805212,19704052.362873923,3931.75,1376981.5193549762,5413947088.723928,1371969.9971669242,4286.03
331,2021-10-28T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,200.89127037911328,859115.5356016856,4276.52,1377182.410625355,5889548122.687545,1376981.5193549762,3931.75
332,2021-10-29T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5008.713303070104,22344671.439124227,4461.16,1382191.1239284254,6166175754.424534,1377182.410625355,4276.52
333,2021-10-30T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,33810.61589238695,145907008.0343245,4315.42,1416001.7398208124,6110642228.05753,1382191.1239284254,4461.16
334,2021-10-31T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,212.00938682177028,911195.1436212864,4297.9,1416213.7492076342,6086745072.719491,1416001.7398208124,4315.42
335,2021-11-01T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,214.20167617204507,930305.725833094,4343.13,1416427.9508838062,6151730726.321985,1416213.7492076342,4297.9
336,2021-11-02T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,215.08935179006744,985603.936707626,4582.3,1416643.0402355962,6491483403.271573,1416427.9508838062,4343.13
337,2021-11-03T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,216.60480403585103,996308.4529315426,4599.66,1416859.645039632,6517072634.902993,1416643.0402355962,4582.3
338,2021-11-04T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,215.36216732914627,976012.7278489976,4531.96,1417075.007206961,6422127249.661659,1416859.645039632,4599.66
339,2021-11-05T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,24218.2920423001,108540088.17765804,4481.74,1441293.2992492612,6459501830.977384,1417075.007206961,4531.96
340,2021-11-06T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,216.82002184003963,977569.9278695316,4508.67,1441510.1192711012,6499293429.454036,1441293.2992492612,4481.74
341,2021-11-07T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,218.5580621389858,1013897.4070046193,4639.03,1441728.6773332402,6688222586.009221,1441510.1192711012,4508.67
342,2021-11-08T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,217.97204712509512,1048380.15505757,4809.7,1441946.6493803652,6935330799.524742,1441728.6773332402,4639.03
343,2021-11-09T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,217.7880848810566,1033088.670037536,4743.55,1442164.4374652463,6840979117.338269,1441946.6493803652,4809.7
344,2021-11-10T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,216.8897849828227,1006724.3015676691,4641.64,1442381.3272502292,6695014863.817755,1442164.4374652463,4743.55
345,2021-11-11T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,216.40309384582636,1022281.7232348684,4723.97,1442597.730344075,6814788400.2135,1442381.3272502292,4641.64
346,2021-11-12T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,217.34709730012145,1012059.3708102314,4656.42,1442815.0774413752,6718352982.899569,1442597.730344075,4723.97
347,2021-11-13T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,216.26836585423675,1005818.7532312257,4650.79,1443031.3458072294,6711235752.766805,1442815.0774413752,4656.42
348,2021-11-14T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,216.6601222699992,998857.3286952636,4610.25,1443248.0059294994,6653734119.336474,1443031.3458072294,4650.79
349,2021-11-15T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,216.26709342910468,997525.4804289424,4612.47,1443464.2730229285,6657935655.390067,1443248.0059294994,4610.25
350,2021-11-16T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,38617.67799215213,163664036.39142025,4238.06,1482081.9510150806,6281152233.318973,1443464.2730229285,4612.47
351,2021-11-17T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,215.9888633970913,923965.7993946132,4277.84,1482297.9398784777,6341033419.129747,1482081.9510150806,4238.06
352,2021-11-18T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6203.252492458972,24706003.86434097,3982.75,1488501.1923709367,5928328123.915348,1482297.9398784777,4277.84
353,2021-11-19T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2846.7649897339898,12240719.37640749,4299.87,1491347.957360671,6412602341.416427,1488501.1923709367,3982.75
354,2021-11-20T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2399.0068131071566,10890915.169871343,4539.76,1493746.9641737775,6781252718.07755,1491347.957360671,4299.87
355,2021-11-21T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2332.582625256151,9681220.905341888,4150.43,1496079.546799034,6209373433.421115,1493746.9641737775,4539.76
356,2021-11-22T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2525.7571236631093,10406978.106914056,4120.34,1498605.303922697,6174763377.964846,1496079.546799034,4150.43
357,2021-11-23T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3357.728883441926,14515059.035653433,4322.88,1501963.032806139,6492805955.257002,1498605.303922697,4120.34
358,2021-11-24T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4319.265445060054,18802583.14278097,4353.19,1506282.298251199,6557133037.924137,1501963.032806139,4322.88
359,2021-11-25T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1247.5691350638815,5664762.317436464,4540.64,1507529.8673862629,6845150417.048761,1506282.298251199,4353.19
360,2021-11-26T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1248.6097704389558,5053111.2548687495,4046.99,1508778.4771567015,6106011409.2684,1507529.8673862629,4540.64
361,2021-11-27T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,223.3415322919984,913263.626279888,4089.09,1509001.8186889938,6170444246.782978,1508778.4771567015,4046.99
362,2021-11-28T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4287.790253369035,18382871.64165893,4287.26,1513289.608942363,6487866008.834235,1509001.8186889938,4089.09
363,2021-11-29T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1247.9893691051443,5543980.614056857,4442.33,1514537.598311468,6728075809.106983,1513289.608942363,4287.26
364,2021-11-30T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5027.321726488172,23277454.78476827,4630.19,1519564.9200379562,7035874297.110544,1514537.598311468,4442.33
365,2021-12-01T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3521.5050702268345,16171561.228647778,4592.23,1523086.425108183,6994363173.97455,1519564.9200379562,4630.19
366,2021-12-02T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1632.6651950900457,7377573.197009241,4518.73,1524719.090303273,6889793894.926107,1523086.425108183,4592.23
367,2021-12-03T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10719.644131391044,45621519.06590452,4255.88,1535438.734434664,6534643001.105798,1524719.090303273,4518.73
368,2021-12-04T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1437.912639482974,5879840.4697418045,4089.15,1536876.647074147,6284519141.383248,1535438.734434664,4255.88
369,2021-12-05T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4194.438544576052,17576291.388420597,4190.38,1541071.085618723,6457673455.754985,1536876.647074147,4089.15
370,2021-12-06T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1251.392652329068,5432220.420201344,4340.94,1542322.478271052,6695129338.82594,1541071.085618723,4190.38
371,2021-12-07T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14530.877144202952,62451385.025441214,4297.84,1556853.355415255,6691106625.0379,1542322.478271052,4340.94
372,2021-12-08T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3331.6602114050443,14725471.701980695,4419.86,1560185.01562666,6895799343.167649,1556853.355415255,4297.84
373,2021-12-09T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1255.6627333258612,5203139.894591704,4143.74,1561440.678359986,6470204196.547408,1560185.01562666,4419.86
374,2021-12-10T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2278.31735903112,8958594.470619857,3932.11,1563718.9957190172,6148715100.256705,1561440.678359986,4143.74
375,2021-12-11T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7910.655163974944,32267641.52040544,4079.01,1571629.6508829922,6410693062.248235,1563718.9957190172,3932.11
376,2021-12-12T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1798.847692870825,7439476.414928941,4135.69,1573428.498575863,6507212507.27521,1571629.6508829922,4079.01
377,2021-12-13T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1414.2926982440026,5362969.625887293,3791.98,1574842.791274107,5971772367.655588,1573428.498575863,4135.69
378,2021-12-14T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2440.030145852763,9416247.13495602,3859.07,1577282.82141996,6086844817.6571245,1574842.791274107,3791.98
379,2021-12-15T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2280.84517483782,9173171.549517993,4021.83,1579563.6665947975,6352736541.220955,1577282.82141996,3859.07
380,2021-12-16T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3081.0245145119056,12234317.003694749,3970.86,1582644.6911093097,6284460498.138313,1579563.6665947975,4021.83
381,2021-12-17T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2377.011701598233,9239135.472591124,3886.87,1585021.702810908,6160773306.004634,1582644.6911093097,3970.86
382,2021-12-18T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1256.634775122844,4989330.144799989,3970.39,1586278.3375860308,6298143648.768201,1585021.702810908,3886.87
383,2021-12-19T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14794.626089809128,58215078.30826815,3934.88,1601072.96367584,6300029983.308789,1586278.3375860308,3970.39
384,2021-12-20T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,232.93318896604413,916936.8397010536,3936.48,1601305.896864806,6303508636.890372,1601072.96367584,3934.88
385,2021-12-21T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1964.7859692620996,7941547.000599249,4041.94,1603270.682834068,6480323903.774333,1601305.896864806,3936.48
386,2021-12-22T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1579.6392693730295,6284199.923383255,3978.25,1604850.322103441,6384495793.908014,1603270.682834068,4041.94
387,2021-12-23T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2730.7260526472337,11223912.14337224,4110.23,1607581.0481560882,6607527851.562598,1604850.322103441,3978.25
388,2021-12-24T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,11849.562265992863,47994045.05470558,4050.28,1619430.610422081,6559147412.780347,1607581.0481560882,4110.23
389,2021-12-25T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3532.968259363969,14527106.196630923,4111.87,1622963.578681445,6673415250.272873,1619430.610422081,4050.28
390,2021-12-26T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1613.862285304813,6585784.6593804695,4080.76,1624577.4409667498,6629510637.999475,1622963.578681445,4111.87
391,2021-12-27T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1581.707134032914,6403541.332132252,4048.5,1626159.148100783,6583505311.086019,1624577.4409667498,4080.76
392,2021-12-28T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1869.4392059609963,7105626.2555053895,3800.94,1628028.5873067435,6188038978.637694,1626159.148100783,4048.5
393,2021-12-29T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2285.1202005869745,8295854.673806941,3630.38,1630313.7075073307,5918658277.460464,1628028.5873067435,3800.94
394,2021-12-30T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1262.369659685752,4684514.946431261,3710.89,1631576.0771670165,6054599348.998309,1630313.7075073307,3630.38
395,2021-12-31T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2287.3069073049355,8432957.4711972,3686.85,1633863.3840743217,6023809217.574412,1631576.0771670165,3710.89
396,2022-01-01T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7950.868882912937,29988928.23519336,3771.78,1641814.2529572344,6192562163.019038,1633863.3840743217,3686.85
397,2022-01-02T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2607.7226177309494,9993627.542382672,3832.32,1644421.9755749654,6301951225.435452,1641814.2529572344,3771.78
398,2022-01-03T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3599.615678724031,13562200.000414956,3767.68,1648021.5912536895,6209217988.934701,1644421.9755749654,3832.32
399,2022-01-04T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17071.462519172885,64763495.2151106,3793.67,1665093.0537728623,6316813565.306495,1648021.5912536895,3767.68
400,2022-01-05T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4494.6334206759775,16013704.682855409,3562.85,1669587.6871935383,5948490491.317498,1665093.0537728623,3793.67
401,2022-01-06T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1329.1478231988808,4545074.147341501,3419.54,1670916.8350167372,5713766954.013134,1669587.6871935383,3562.85
402,2022-01-07T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6225.210921808967,19863652.01774492,3190.84,1677142.0459385463,5351491925.862552,1670916.8350167372,3419.54
403,2022-01-08T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2449.8251222528747,7605212.611270601,3104.39,1679591.871060799,5214108208.602434,1677142.0459385463,3190.84
404,2022-01-09T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1298.884510953033,4101552.56446194,3157.75,1680890.755571752,5307832783.4067,1679591.871060799,3104.39
405,2022-01-10T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,242.71780169006448,746859.6660464468,3077.07,1681133.4733734422,5172965376.9132185,1680890.755571752,3157.75
406,2022-01-11T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6062.566614734142,19687942.57868453,3247.46,1687196.0399881764,5479101652.020003,1681133.4733734422,3077.07
407,2022-01-12T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2067.3410630791054,6981472.790250031,3377.03,1689263.3810512556,5704693115.711522,1687196.0399881764,3247.46
408,2022-01-13T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4403.976238061033,14317855.227084983,3251.12,1693667.3572893166,5506315818.630443,1689263.3810512556,3377.03
409,2022-01-14T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,917.8080000707794,3040055.4386344426,3312.3,1694585.165289387,5612974442.988038,1693667.3572893166,3251.12
410,2022-01-15T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2580.7249067489875,8602020.64467759,3333.18,1697165.8901961364,5656959401.883958,1694585.165289387,3312.3
411,2022-01-16T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1716.2226297799225,5765083.5712778205,3359.17,1698882.1128259164,5706833826.941434,1697165.8901961364,3333.18
412,2022-01-17T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2290.234431670889,7344094.75203904,3206.7,1701172.3472575874,5455149365.950905,1698882.1128259164,3359.17
413,2022-01-18T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2419.213568821223,7671761.685174485,3171.18,1703591.560826409,5402395485.86149,1701172.3472575874,3206.7
